,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x,y,January_Popular_Score,February_Popular_Score,March_Popular_Score,April_Popular_Score,May_Popular_Score,June_Popular_Score,July_Popular_Score,August_Popular_Score,September_Popular_Score,October_Popular_Score,November_Popular_Score,December_Popular_Score
498,2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Coffee Rush,4511,Cafes and Restaurants,Seats - Indoor,46,144.95024,-37.81866,471.361,507.04,546.477,511.387,572.341,513.199,573.365,574.043,501.505,564.114,528.339,471.544
499,2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Cafe Saporo @ Docklands,4511,Cafes and Restaurants,Seats - Indoor,60,144.95024,-37.81866,471.361,507.04,546.477,511.387,572.341,513.199,573.365,574.043,501.505,564.114,528.339,471.544
500,2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Cafe Saporo @ Docklands,4511,Cafes and Restaurants,Seats - Outdoor,26,144.95024,-37.81866,471.361,507.04,546.477,511.387,572.341,513.199,573.365,574.043,501.505,564.114,528.339,471.544
501,2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Travelodge Hotel Melbourne Docklands,4400,Accommodation,Seats - Indoor,150,144.95024,-37.81866,471.361,507.04,546.477,511.387,572.341,513.199,573.365,574.043,501.505,564.114,528.339,471.544
502,2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Travelodge Hotel Melbourne Docklands,4400,Accommodation,Seats - Outdoor,70,144.95024,-37.81866,471.361,507.04,546.477,511.387,572.341,513.199,573.365,574.043,501.505,564.114,528.339,471.544
503,2019,1105,588061,588061,8-18 McCrae Street DOCKLANDS 3008,Docklands,Gokotta Kaffe,4511,Cafes and Restaurants,Seats - Indoor,36,144.95076,-37.82151,323.627,460.033,490.63,391.77,408.499,411.527,539.418,563.889,342.066,356.956,379.707,278.423
504,2019,1105,598590,598590,720-750 Collins Street DOCKLANDS 3008,Docklands,Little Bang Espresso,4512,Takeaway Food Services,Seats - Indoor,12,144.94934,-37.82,226.298,281.638,296.999,255.872,264.856,255.599,316.193,320.385,228.292,178.136,239.974,204.646
505,2019,1105,598590,598590,720-750 Collins Street DOCKLANDS 3008,Docklands,Shinsei Rice & Sushi Bar,4511,Cafes and Restaurants,Seats - Indoor,72,144.94934,-37.82,226.298,281.638,296.999,255.872,264.856,255.599,316.193,320.385,228.292,178.136,239.974,204.646
506,2019,1105,605909,605909,705-715 Collins Street DOCKLANDS 3008,Docklands,Chiara,4511,Cafes and Restaurants,Seats - Indoor,80,144.95114,-37.82088,723.118,822.032,893.417,780.561,880.224,740.896,910.323,926.934,781.356,859.889,838.857,741.22
507,2019,1105,605909,605909,705-715 Collins Street DOCKLANDS 3008,Docklands,Chiara,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95114,-37.82088,723.118,822.032,893.417,780.561,880.224,740.896,910.323,926.934,781.356,859.889,838.857,741.22
508,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,Nine Elephants Thai Restaurant,4511,Cafes and Restaurants,Seats - Indoor,38,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
509,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,Nine Elephants Thai Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,10,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
510,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,11 Inch Pizzeria Docklands,4511,Cafes and Restaurants,Seats - Indoor,40,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
511,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,11 Inch Pizzeria Docklands,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
512,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,Love Peace Espresso,4511,Cafes and Restaurants,Seats - Indoor,52,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
513,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,The Hof Downtown,4511,Cafes and Restaurants,Seats - Indoor,153,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
514,2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,The Hof Downtown,4511,Cafes and Restaurants,Seats - Outdoor,202,144.94906,-37.81921,271.443,349.811,366.912,310.604,328.346,316.425,396.032,404.38,280.036,243.714,295.372,241.135
515,2019,1105,609488,609488,731-735 Bourke Street DOCKLANDS 3008,Docklands,Platform 28,4511,Cafes and Restaurants,Seats - Indoor,370,144.94983,-37.81922,639.491,715.509,776.04,686.807,780.212,650.276,792.532,804.647,692.882,764.628,740.572,660.39
516,2019,1105,609488,609488,731-735 Bourke Street DOCKLANDS 3008,Docklands,Platform 28,4511,Cafes and Restaurants,Seats - Outdoor,90,144.94983,-37.81922,639.491,715.509,776.04,686.807,780.212,650.276,792.532,804.647,692.882,764.628,740.572,660.39
517,2019,1105,628712,628712,717-731 Collins Street DOCKLANDS 3008,Docklands,Long Shot,4511,Cafes and Restaurants,Seats - Indoor,50,144.95008,-37.82071,163.455,179.028,186.168,173.892,184.161,168.395,193.54,189.15,162.744,108.233,163.399,156.295
518,2019,1105,628712,628712,717-731 Collins Street DOCKLANDS 3008,Docklands,Hudsons Coffee Collins Square,4511,Cafes and Restaurants,Seats - Indoor,19,144.95008,-37.82071,163.455,179.028,186.168,173.892,184.161,168.395,193.54,189.15,162.744,108.233,163.399,156.295
519,2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,Mr Collins,4511,Cafes and Restaurants,Seats - Indoor,35,144.94942,-37.82095,351.759,506.843,538.705,431.496,447.968,453.068,599.592,628.6,371.191,382.711,412.01,297.104
520,2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,Mr Collins,4511,Cafes and Restaurants,Seats - Outdoor,24,144.94942,-37.82095,351.759,506.843,538.705,431.496,447.968,453.068,599.592,628.6,371.191,382.711,412.01,297.104
521,2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,De Mad Hatter,4511,Cafes and Restaurants,Seats - Indoor,93,144.94942,-37.82095,351.759,506.843,538.705,431.496,447.968,453.068,599.592,628.6,371.191,382.711,412.01,297.104
522,2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,Subway,4511,Cafes and Restaurants,Seats - Indoor,24,144.94942,-37.82095,351.759,506.843,538.705,431.496,447.968,453.068,599.592,628.6,371.191,382.711,412.01,297.104
523,2019,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS 3008,Docklands,Sushi & Nori,4511,Cafes and Restaurants,Seats - Indoor,24,144.94986,-37.82129,323.518,466.295,495.612,396.799,411.839,416.593,551.409,578.085,341.288,351.451,378.789,273.12
524,2019,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS 3008,Docklands,Meister,4512,Takeaway Food Services,Seats - Indoor,6,144.94986,-37.82129,323.518,466.295,495.612,396.799,411.839,416.593,551.409,578.085,341.288,351.451,378.789,273.12
525,2019,1107,602858,602858,2-48 Harbour Esplanade DOCKLANDS 3008,Docklands,Cafe La Kiss,4511,Cafes and Restaurants,Seats - Indoor,60,144.94861,-37.82202,274.986,392.476,415.172,334.643,352.254,352.296,462.818,484.125,292.169,304.759,321.536,233.354
526,2019,1107,602858,602858,2-48 Harbour Esplanade DOCKLANDS 3008,Docklands,Cafe La Kiss,4511,Cafes and Restaurants,Seats - Outdoor,24,144.94861,-37.82202,274.986,392.476,415.172,334.643,352.254,352.296,462.818,484.125,292.169,304.759,321.536,233.354
527,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Sushi Wang,4511,Cafes and Restaurants,Seats - Indoor,45,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
528,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Sushi Wang,4511,Cafes and Restaurants,Seats - Outdoor,16,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
529,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,In A Rush 800,4511,Cafes and Restaurants,Seats - Indoor,56,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
530,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,In A Rush 800,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
531,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Watermark Docklands,4520,"Pubs, Taverns and Bars",Seats - Indoor,374,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
532,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Watermark Docklands,4520,"Pubs, Taverns and Bars",Seats - Outdoor,100,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
533,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Rhumba's At Nab,4511,Cafes and Restaurants,Seats - Indoor,38,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
534,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Rhumba's At Nab,4511,Cafes and Restaurants,Seats - Outdoor,36,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
535,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Tataki Noodles & Dumplings,4511,Cafes and Restaurants,Seats - Indoor,25,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
536,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Tataki Noodles & Dumplings,4511,Cafes and Restaurants,Seats - Outdoor,64,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
537,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Black Cod,4511,Cafes and Restaurants,Seats - Indoor,80,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
538,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Black Cod,4511,Cafes and Restaurants,Seats - Outdoor,45,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
539,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Banc Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
540,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,The Harbour Kitchen,4513,Catering Services,Seats - Indoor,200,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
541,2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,The Harbour Kitchen,4513,Catering Services,Seats - Outdoor,100,144.94508,-37.81885,142.716,135.109,138.84,137.885,115.661,133.82,124.377,122.315,89.612,105.641,120.675,133.695
542,2019,1108,577356,577356,107-117 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,Whitelion/Wheelly Good Coffee,4511,Cafes and Restaurants,Seats - Indoor,30,144.94052,-37.82003,81.34,78.458,81.111,80.356,76.504,74.92,76.735,72.948,66.921,40.312,71.812,78.411
543,2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Subway Vic Harbour,4512,Takeaway Food Services,Seats - Indoor,10,144.94312,-37.81977,113.531,95.201,90.121,97.377,75.109,94.716,76.125,73.549,56.367,77.661,82.782,100.334
544,2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Subway Vic Harbour,4512,Takeaway Food Services,Seats - Outdoor,10,144.94312,-37.81977,113.531,95.201,90.121,97.377,75.109,94.716,76.125,73.549,56.367,77.661,82.782,100.334
545,2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Pita Pit Docklands,4512,Takeaway Food Services,Seats - Indoor,10,144.94312,-37.81977,113.531,95.201,90.121,97.377,75.109,94.716,76.125,73.549,56.367,77.661,82.782,100.334
546,2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Pita Pit Docklands,4512,Takeaway Food Services,Seats - Outdoor,12,144.94312,-37.81977,113.531,95.201,90.121,97.377,75.109,94.716,76.125,73.549,56.367,77.661,82.782,100.334
547,2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,IGG International Buffet and Bar,4511,Cafes and Restaurants,Seats - Indoor,660,144.94292,-37.81935,99.258,94.623,96.616,96.232,90.682,89.622,90.95,86.304,79.549,46.735,85.475,94.2
548,2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,IGG International Buffet and Bar,4511,Cafes and Restaurants,Seats - Outdoor,100,144.94292,-37.81935,99.258,94.623,96.616,96.232,90.682,89.622,90.95,86.304,79.549,46.735,85.475,94.2
549,2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,VinTam's Bakery,4511,Cafes and Restaurants,Seats - Indoor,65,144.94292,-37.81935,99.258,94.623,96.616,96.232,90.682,89.622,90.95,86.304,79.549,46.735,85.475,94.2
550,2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,VinTam's Bakery,4511,Cafes and Restaurants,Seats - Outdoor,40,144.94292,-37.81935,99.258,94.623,96.616,96.232,90.682,89.622,90.95,86.304,79.549,46.735,85.475,94.2
551,2019,1108,604124,604124,816-828 Bourke Street DOCKLANDS 3008,Docklands,Squires Loft Dockland,4511,Cafes and Restaurants,Seats - Outdoor,34,144.94397,-37.81927,87.57,64.576,39.701,52.95,39.93,54.91,39.906,38.324,34.381,40.931,43.337,54.941
552,2019,1108,604124,604124,816-828 Bourke Street DOCKLANDS 3008,Docklands,Squires Loft Dockland,4511,Cafes and Restaurants,Seats - Indoor,102,144.94397,-37.81927,87.57,64.576,39.701,52.95,39.93,54.91,39.906,38.324,34.381,40.931,43.337,54.941
553,2019,1108,604124,604124,816-828 Bourke Street DOCKLANDS 3008,Docklands,Southern China Style Cuisine,4511,Cafes and Restaurants,Seats - Indoor,31,144.94397,-37.81927,87.57,64.576,39.701,52.95,39.93,54.91,39.906,38.324,34.381,40.931,43.337,54.941
554,2019,1108,604124,604124,816-828 Bourke Street DOCKLANDS 3008,Docklands,Southern China Style Cuisine,4511,Cafes and Restaurants,Seats - Outdoor,44,144.94397,-37.81927,87.57,64.576,39.701,52.95,39.93,54.91,39.906,38.324,34.381,40.931,43.337,54.941
555,2019,1108,604124,604124,816-828 Bourke Street DOCKLANDS 3008,Docklands,Blended Beard,4511,Cafes and Restaurants,Seats - Indoor,30,144.94397,-37.81927,87.57,64.576,39.701,52.95,39.93,54.91,39.906,38.324,34.381,40.931,43.337,54.941
556,2019,1108,604124,604124,816-828 Bourke Street DOCKLANDS 3008,Docklands,Blended Beard,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94397,-37.81927,87.57,64.576,39.701,52.95,39.93,54.91,39.906,38.324,34.381,40.931,43.337,54.941
557,2019,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Woolshed Pub,4520,"Pubs, Taverns and Bars",Seats - Indoor,444,144.94363,-37.8165,221.222,314.574,332.111,267.53,275.058,281.208,369.986,388.25,227.373,238.174,254.569,184.65
558,2019,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Woolshed Pub,4520,"Pubs, Taverns and Bars",Seats - Outdoor,300,144.94363,-37.8165,221.222,314.574,332.111,267.53,275.058,281.208,369.986,388.25,227.373,238.174,254.569,184.65
559,2019,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Mill & Bakery at Central Pier,4511,Cafes and Restaurants,Seats - Indoor,24,144.94363,-37.8165,221.222,314.574,332.111,267.53,275.058,281.208,369.986,388.25,227.373,238.174,254.569,184.65
560,2019,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Mama Rumaan,4511,Cafes and Restaurants,Seats - Indoor,60,144.94363,-37.8165,221.222,314.574,332.111,267.53,275.058,281.208,369.986,388.25,227.373,238.174,254.569,184.65
561,2019,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Mill & Bakery at Central Pier,4511,Cafes and Restaurants,Seats - Outdoor,15,144.94363,-37.8165,221.222,314.574,332.111,267.53,275.058,281.208,369.986,388.25,227.373,238.174,254.569,184.65
562,2019,1108,609479,609479,821-827 Bourke Street DOCKLANDS 3008,Docklands,Coffee Gauge,4511,Cafes and Restaurants,Seats - Indoor,68,144.94416,-37.82024,247.788,350.067,367.537,297.166,318.521,313.697,408.295,425.546,264.959,276.622,287.386,210.312
563,2019,1108,609479,609479,821-827 Bourke Street DOCKLANDS 3008,Docklands,Coffee Gauge,4511,Cafes and Restaurants,Seats - Outdoor,16,144.94416,-37.82024,247.788,350.067,367.537,297.166,318.521,313.697,408.295,425.546,264.959,276.622,287.386,210.312
564,2019,1108,609479,609479,821-827 Bourke Street DOCKLANDS 3008,Docklands,Delhi Belly,4511,Cafes and Restaurants,Seats - Indoor,56,144.94416,-37.82024,247.788,350.067,367.537,297.166,318.521,313.697,408.295,425.546,264.959,276.622,287.386,210.312
565,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Smokestak,4511,Cafes and Restaurants,Seats - Indoor,10,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
566,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Smokestak,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
567,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Indi Hots,4511,Cafes and Restaurants,Seats - Indoor,30,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
568,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,D G Expresso,4511,Cafes and Restaurants,Seats - Indoor,36,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
569,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Shinsei Fish & Sushi Bar,4511,Cafes and Restaurants,Seats - Indoor,72,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
570,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Merchant Society,4511,Cafes and Restaurants,Seats - Indoor,70,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
571,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Merchant Society,4511,Cafes and Restaurants,Seats - Outdoor,25,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
572,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Tap 831,4511,Cafes and Restaurants,Seats - Indoor,150,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
573,2019,1108,609480,609480,829-843 Bourke Street DOCKLANDS 3008,Docklands,Tap 831,4511,Cafes and Restaurants,Seats - Outdoor,50,144.94346,-37.82045,101.52,85.412,81.061,87.387,67.794,84.919,68.691,66.341,51.114,69.136,74.391,89.922
574,2019,1108,609481,609481,33-61 Merchant Street DOCKLANDS 3008,Docklands,Kenny's Bakery Cafe,4512,Takeaway Food Services,Seats - Indoor,20,144.94368,-37.82092,222.014,313.705,329.068,266.396,286.599,281.753,366.456,382.007,238.185,251.417,258.253,188.594
575,2019,1108,609481,609481,33-61 Merchant Street DOCKLANDS 3008,Docklands,Vintams Cafe,4511,Cafes and Restaurants,Seats - Indoor,64,144.94368,-37.82092,222.014,313.705,329.068,266.396,286.599,281.753,366.456,382.007,238.185,251.417,258.253,188.594
576,2019,1108,611364,611364,791-803 Bourke Street DOCKLANDS 3008,Docklands,Pok Pok,4511,Cafes and Restaurants,Seats - Indoor,50,144.94562,-37.81974,326.336,405.468,401.011,353.498,436.522,380.477,448.677,451.253,369.06,408.667,364.346,292.859
577,2019,1108,611364,611364,791-803 Bourke Street DOCKLANDS 3008,Docklands,Pok Pok,4511,Cafes and Restaurants,Seats - Outdoor,26,144.94562,-37.81974,326.336,405.468,401.011,353.498,436.522,380.477,448.677,451.253,369.06,408.667,364.346,292.859
578,2019,1108,611366,611366,813-817 Bourke Street DOCKLANDS 3008,Docklands,Caffe Bambino Docklands,4511,Cafes and Restaurants,Seats - Indoor,6,144.94469,-37.81995,278.353,345.709,341.908,301.425,372.156,324.347,382.409,384.548,314.694,348.038,310.615,249.817
579,2019,1108,611366,611366,813-817 Bourke Street DOCKLANDS 3008,Docklands,Caffe Bambino Docklands,4511,Cafes and Restaurants,Seats - Outdoor,16,144.94469,-37.81995,278.353,345.709,341.908,301.425,372.156,324.347,382.409,384.548,314.694,348.038,310.615,249.817
580,2019,1108,611366,611366,813-817 Bourke Street DOCKLANDS 3008,Docklands,Go Green Raw Foods,4511,Cafes and Restaurants,Seats - Outdoor,21,144.94469,-37.81995,278.353,345.709,341.908,301.425,372.156,324.347,382.409,384.548,314.694,348.038,310.615,249.817
581,2019,1108,611366,611366,813-817 Bourke Street DOCKLANDS 3008,Docklands,Signature Pho Viet,4511,Cafes and Restaurants,Seats - Indoor,50,144.94469,-37.81995,278.353,345.709,341.908,301.425,372.156,324.347,382.409,384.548,314.694,348.038,310.615,249.817
582,2019,1108,611366,611366,813-817 Bourke Street DOCKLANDS 3008,Docklands,Signature Pho Viet,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94469,-37.81995,278.353,345.709,341.908,301.425,372.156,324.347,382.409,384.548,314.694,348.038,310.615,249.817
583,2019,1108,611366,611366,813-817 Bourke Street DOCKLANDS 3008,Docklands,Taberu-Ya,4512,Takeaway Food Services,Seats - Indoor,20,144.94469,-37.81995,278.353,345.709,341.908,301.425,372.156,324.347,382.409,384.548,314.694,348.038,310.615,249.817
584,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Elements Cafe,4511,Cafes and Restaurants,Seats - Indoor,134,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
585,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Elements Cafe,4511,Cafes and Restaurants,Seats - Outdoor,68,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
586,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Rhumba's At ANZ,4511,Cafes and Restaurants,Seats - Indoor,101,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
587,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Volume Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
588,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,In A Rush 833 Collins Street,4511,Cafes and Restaurants,Seats - Indoor,45,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
589,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,In A Rush 833 Collins Street,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
590,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Koji Sushi,4511,Cafes and Restaurants,Seats - Indoor,30,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
591,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Koji Sushi,4511,Cafes and Restaurants,Seats - Outdoor,20,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
592,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,The Groove Train,4511,Cafes and Restaurants,Seats - Indoor,150,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
593,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,The Groove Train,4511,Cafes and Restaurants,Seats - Outdoor,60,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
594,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Caffe Esc,4511,Cafes and Restaurants,Seats - Indoor,36,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
595,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,Caffe Esc,4511,Cafes and Restaurants,Seats - Outdoor,28,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
596,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,365 Foodstore Docklands,4511,Cafes and Restaurants,Seats - Indoor,32,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
597,2019,1108,611367,611367,791-833 Collins Street DOCKLANDS 3008,Docklands,365 Foodstore Docklands,4511,Cafes and Restaurants,Seats - Outdoor,48,144.94564,-37.82205,247.374,347.318,363.615,295.415,319.331,312.401,404.698,421.231,265.714,279.959,286.889,210.758
598,2019,1108,613252,613252,790-814 Collins Street DOCKLANDS 3008,Docklands,Code Black,4511,Cafes and Restaurants,Seats - Indoor,8,144.94583,-37.82104,286.742,403.561,422.748,343.082,370.428,362.948,470.829,490.363,308.038,325.412,333.101,244.072
